"rgn_id","score"
5,0.0153205976924531
9,0.0153205976924531
8,0.0153205976924531
2,0.0153205976924531
4,0.0153205976924531
6,0.0153205976924531
12,0.0153205976924531
10,0.0153205976924531
1,0.0153205976924531
11,0.0153205976924531
7,0.0153205976924531
3,0.0153205976924531
