"rgn_id","pressure_score"
5,0.00485755
9,0.00485755
8,0.00485755
2,0.00485755
4,0.00485755
6,0.00485755
12,0.00485755
10,0.00485755
1,0.00485755
11,0.00485755
7,0.00485755
3,0.00485755
