"rgn_id","score"
5,0.564762219546494
9,0.564762219546494
8,0.564762219546494
2,0.564762219546494
4,0.564762219546494
6,0.564762219546494
12,0.564762219546494
10,0.564762219546494
1,0.564762219546494
11,0.564762219546494
7,0.564762219546494
3,0.564762219546494
