"rgn_id","resilience.score"
5,0.708333333333333
9,0.708333333333333
8,0.708333333333333
2,0.708333333333333
4,0.708333333333333
6,0.708333333333333
12,0.708333333333333
10,0.708333333333333
1,0.708333333333333
11,0.708333333333333
7,0.708333333333333
3,0.708333333333333
