"rgn_id","resilience.score"
5,0.645031978989798
9,0.645031978989798
8,0.645031978989798
2,0.645031978989798
4,0.645031978989798
6,0.645031978989798
12,0.645031978989798
10,0.645031978989798
1,0.645031978989798
11,0.645031978989798
7,0.645031978989798
3,0.645031978989798
