"rgn_id","score"
5,-0.189427301635311
9,-0.189427301635311
8,-0.189427301635311
2,-0.189427301635311
4,-0.189427301635311
6,-0.189427301635311
12,-0.189427301635311
10,-0.189427301635311
1,-0.189427301635311
11,-0.189427301635311
7,-0.189427301635311
3,-0.189427301635311
