"rgn_id","pressure_score"
5,0.0124694434032452
9,0.0124694434032452
8,0.0124694434032452
2,0.0124694434032452
4,0.0124694434032452
6,0.0124694434032452
12,0.0124694434032452
10,0.0124694434032452
1,0.0124694434032452
11,0.0124694434032452
7,0.0124694434032452
3,0.0124694434032452
