"rgn_id","trend"
5,0.0641678446544156
9,0.0641678446544156
8,0.0641678446544156
2,0.0641678446544156
4,0.0641678446544156
6,0.0641678446544156
12,0.0641678446544156
10,0.0641678446544156
1,0.0641678446544156
11,0.0641678446544156
7,0.0641678446544156
3,0.0641678446544156
