rgn_id,product,weight
1,corals,0.00223935161327747
1,fish_oil,0.067668888930858
1,ornamentals,0.900678010916165
1,seaweeds,0.000167276867497835
1,sponges,0.0292464716722021
2,corals,0.00223935161327747
2,fish_oil,0.067668888930858
2,ornamentals,0.900678010916165
2,seaweeds,0.000167276867497835
2,sponges,0.0292464716722021
3,corals,0.00223935161327747
3,fish_oil,0.067668888930858
3,ornamentals,0.900678010916165
3,seaweeds,0.000167276867497835
3,sponges,0.0292464716722021
