"rgn_id","pressures.score"
5,0.028798803808655
9,0.028798803808655
8,0.028798803808655
2,0.028798803808655
4,0.028798803808655
6,0.028798803808655
12,0.028798803808655
10,0.028798803808655
1,0.028798803808655
11,0.028798803808655
7,0.028798803808655
3,0.028798803808655
