"rgn_id","resilience.score"
5,0.812682644848346
9,0.812682644848346
8,0.812682644848346
2,0.812682644848346
4,0.812682644848346
6,0.812682644848346
12,0.812682644848346
10,0.812682644848346
1,0.812682644848346
11,0.812682644848346
7,0.812682644848346
3,0.812682644848346
